customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
2746,44.0,Male,East,Post-Graduate,Salaried,210637.77519215897,76586.97705076348,Home,599.2110830349262,5,174,27.455625166828,2023-08-10,1
2747,,Female,North,Secondary,Self-Employed,121538.74763612848,59856.80399443186,Education,602.8157267276528,11,9,46.294935934224476,2015-05-19,0
2748,24.0,Male,West,Secondary,Salaried,121414.7797850141,51109.574722780475,Home,554.3287249031439,5,102,36.80767130670669,2015-03-01,1
2749,20.0,Male,East,Primary,Salaried,652319.649345157,247921.7256010793,Car,557.0184420594126,0,82,21.851301873429172,2016-01-07,0
2750,44.0,Other,East,Secondary,Salaried,151613.45780190805,50783.85362341828,Education,511.6731095974084,2,40,33.3951242621246,2021-12-23,0
2751,64.0,Male,North,Graduate,Salaried,50819.88586806563,20569.17231711057,Education,615.0574845194164,3,23,23.83693734544132,2013-08-28,0
2752,43.0,Female,West,Secondary,Salaried,,,Education,561.4987303392686,3,183,6.345864279070811,2015-06-15,0
2753,31.0,Male,North,Secondary,Salaried,248845.24351753568,120080.74850094823,Business,543.0521075383176,4,75,43.67598238607839,2015-10-13,0
2754,45.0,Male,South,Graduate,Salaried,89921.1791343869,18405.130624605215,Car,567.2042627037563,5,290,49.93146026729092,2011-08-19,1
2755,55.0,,North,Secondary,Salaried,271744.7127721826,67744.44168144974,Other,572.759874243263,3,270,39.092781751457665,2020-01-30,0
2756,63.0,Male,West,Secondary,Salaried,142963.16944497757,42647.224565784505,Home,627.1226799628769,2,223,37.98281704362489,2020-09-12,0
2757,39.0,Female,South,Secondary,Salaried,183658.04929885664,51649.020302174096,Education,651.2488640585348,1,288,21.428220471591196,2022-06-09,0
2758,61.0,Male,South,Graduate,Unemployed,110695.18903413077,40458.13190142894,Education,685.9196314529586,3,282,5.744628860225036,2014-04-09,0
2759,23.0,Male,West,Secondary,Salaried,125142.55450301069,60476.94754166346,Car,773.8487816055047,2,142,25.146534014815547,2021-10-29,0
2760,67.0,Male,East,Primary,Salaried,163967.67784848105,78022.93770395273,Home,850.0,1,227,42.73329608187872,2012-12-23,0
2761,43.0,Female,East,Secondary,Self-Employed,100224.14711026354,24601.428243391758,Education,721.6370778959413,0,39,36.90986709270064,2014-12-06,0
2762,30.0,Male,North,Graduate,Self-Employed,263267.7252004361,110195.36697350813,Car,,2,237,14.867918967130574,2022-12-18,0
2763,24.0,Male,East,Secondary,Salaried,,,Other,591.6391583011278,0,201,17.292466727699097,2012-04-23,0
2764,65.0,Male,East,Post-Graduate,Salaried,384674.51144363533,106125.73111978357,Car,627.3250606103937,2,131,54.770438669217626,2014-07-23,0
2765,27.0,Female,North,Graduate,Salaried,180341.0285480623,103899.54550114571,Business,725.2998264771802,3,93,15.290468137078388,2011-03-07,0
2766,28.0,Male,West,Post-Graduate,Salaried,104039.42285329556,30556.720377643425,Home,850.0,3,58,32.30089256089991,2021-07-13,0
2767,26.0,Other,West,Graduate,Salaried,251523.1615050919,84082.06278647536,Home,571.0454111730056,0,299,35.75875859751402,2019-04-18,0
2768,,Female,South,Post-Graduate,Self-Employed,,,Business,773.4226949037322,1,114,19.055193537527913,2010-04-24,0
2769,34.0,Male,South,Secondary,Salaried,81659.3349117248,33968.428872658325,Other,576.9370916080447,0,223,34.03136537149823,2015-01-31,0
2770,49.0,Male,West,Graduate,Self-Employed,191953.4948536124,82603.09513230178,Business,660.5358007895717,2,162,25.20374794758537,2013-05-08,0
2771,48.0,Female,East,Primary,Self-Employed,80485.53224598378,17645.640150625557,Education,698.2450262997098,1,174,13.56136109734811,2023-04-04,0
2772,55.0,Male,West,Primary,Salaried,102359.28602313038,58122.36376906294,Education,625.874329717955,2,230,15.34503270002275,2019-01-01,0
2773,56.0,Male,West,Post-Graduate,Self-Employed,340588.68860562984,103435.48773139765,Education,609.8509141008877,2,69,21.073823647185794,2022-08-22,0
2774,66.0,Other,West,Graduate,,206076.86053382736,101674.28042702429,Car,648.215183330459,1,45,12.519678796865966,2018-01-23,0
2775,24.0,Male,West,Graduate,,469849.4978487369,163427.4901432188,Home,665.8226643819108,2,74,19.281289294659455,2019-04-27,0
2776,66.0,Male,South,Graduate,Salaried,64453.47755332845,18690.350441543746,Education,847.5046916797453,6,197,22.094127192513092,2011-05-01,0
2777,24.0,Female,North,Secondary,Salaried,297555.98447371164,81864.79207322474,Car,588.1180301894395,1,144,21.618575223938734,2023-03-18,0
2778,19.0,Male,East,Secondary,Salaried,187885.59140841695,45449.31752609344,Education,850.0,2,186,30.583475097861175,2020-04-24,0
2779,65.0,Male,North,Secondary,Salaried,120065.16527994286,25314.559960004775,Home,639.1225883136132,2,219,39.941629002431014,2021-01-10,0
2780,19.0,Female,South,Primary,Self-Employed,112919.60772471636,41836.572225684315,Car,714.3029632900507,0,172,69.15823721423011,2017-02-12,0
2781,39.0,Male,South,Graduate,Salaried,151080.69266972985,54809.645060041774,Education,850.0,0,73,56.15118930518608,2014-10-14,0
2782,,Other,East,Secondary,Salaried,272471.1536434346,136409.15549443016,Business,850.0,2,100,23.471296494225808,2015-03-28,0
2783,18.0,Male,East,Secondary,Self-Employed,243563.5883074437,118672.30752153065,Education,739.0049022241169,3,134,23.778177970773832,2020-02-05,0
2784,40.0,Male,South,Post-Graduate,Salaried,237111.14977451364,106469.4948754495,Education,674.2131700857207,2,21,8.29078248561097,2012-01-24,0
2785,54.0,Female,South,Primary,Salaried,134444.74602540713,29281.198431266,Home,850.0,1,287,4.17225971290636,2022-03-11,0
2786,44.0,Male,South,Post-Graduate,Self-Employed,98545.35883572107,49337.08920159126,Home,703.9783927499823,0,244,10.055406708296864,2020-02-21,0
2787,38.0,Male,East,Graduate,Salaried,606382.3249221607,293195.1768635828,Business,776.7360926990717,0,157,33.24991002668551,2010-07-23,0
2788,38.0,Male,North,Post-Graduate,Salaried,257894.23970328737,154285.57436010463,Car,578.8134657684062,3,98,54.41059873642051,2013-05-14,0
2789,57.0,Male,South,Primary,Self-Employed,165811.2803440862,86017.42088056731,Car,567.286435485499,2,121,27.171974275975792,2023-02-01,0
2790,52.0,Male,East,Graduate,Salaried,140102.64341033527,148474.10174708787,Other,585.5969560812362,2,231,11.449450017728385,2022-05-02,0
2791,67.0,Male,North,Graduate,Salaried,235601.7464940898,94099.49059330912,Education,661.0757387091819,5,174,25.923626476949252,2020-10-24,0
2792,64.0,Female,South,Graduate,Salaried,327331.71377412404,187611.3784000415,Car,553.8908919647613,2,49,19.74187909678128,2017-03-06,0
2793,48.0,Male,East,Primary,Salaried,292987.13248692336,152217.9664308413,Home,850.0,2,181,24.5085915494853,2020-11-01,0
2794,45.0,Male,East,Secondary,Self-Employed,80551.72822273934,46905.432938721686,Home,389.24197424662407,2,181,6.755601909706598,2014-02-01,0
2795,54.0,Female,North,Secondary,Salaried,394049.2819091741,156265.82581589482,Other,721.5233671538318,1,197,52.613936611045574,2021-03-09,0
2796,27.0,Female,East,Graduate,Self-Employed,47224.359165109876,18997.383517807517,Other,691.7093005284446,2,113,28.758101189388025,2017-12-09,0
2797,26.0,Male,West,Graduate,Self-Employed,567889.1978691425,168052.35116027962,Home,704.6162066006488,3,236,60.458263990549135,2017-08-07,0
2798,38.0,Male,East,Secondary,Salaried,101210.27825153584,54289.749851908746,Other,700.4020054599827,2,19,43.61420585610207,2016-12-29,0
2799,41.0,Male,East,Graduate,Unemployed,90711.88189608263,37075.31012487828,Home,611.322101079837,3,121,27.53638327029499,2022-10-07,0
2800,66.0,Male,North,Secondary,Salaried,404370.4578439438,151904.2828489926,Business,661.2898967198607,3,158,32.61510529820374,2011-06-11,0
2801,57.0,Male,West,Primary,Self-Employed,107822.82387751338,48142.99933607922,Home,762.8299479501507,1,21,27.632724583965025,2015-08-22,0
2802,61.0,Female,West,Post-Graduate,Salaried,54858.9917873155,25405.368292345724,Home,724.9783834915899,1,263,17.157947014633645,2015-04-20,0
2803,60.0,Male,South,Graduate,Salaried,331838.7505794302,107316.4863985311,Car,673.419086607389,0,250,15.76646763532529,2014-10-26,0
2804,31.0,Male,South,Primary,Salaried,579188.0640123171,302482.2292177315,Education,526.4124495842957,1,106,46.57839710254363,2020-04-16,0
2805,65.0,Male,North,Secondary,Self-Employed,73364.36889578176,38616.11281235771,Car,625.5443209806907,4,52,26.98955533325823,2020-03-15,0
2806,27.0,Female,South,Graduate,Salaried,61497.54931460731,24451.022485489142,Other,791.6826056003445,3,26,18.315764956191035,2020-11-20,0
2807,45.0,Male,South,Graduate,Unemployed,314649.36587598344,418861.0765926202,Business,523.9181222930171,2,11,27.02630931942651,2023-04-21,0
2808,44.0,Female,South,Secondary,Salaried,334085.9926884219,128453.02533708488,Car,647.3024255385332,2,4,9.9565417135837,2023-08-30,0
2809,55.0,Other,North,Secondary,Salaried,187302.0245196216,67100.5691059331,Education,562.4235490217329,1,204,8.300805025598708,2013-08-16,0
2810,52.0,Female,North,Primary,Salaried,133117.53202844158,75216.1884929836,Education,833.68568975939,3,136,3.230179882187879,2010-03-15,0
2811,24.0,Male,North,Secondary,Salaried,,,Other,694.5952728053759,3,4,39.43539530286145,2022-01-25,0
2812,59.0,,South,Graduate,Self-Employed,750278.8227704742,431830.87075011624,Car,745.961549563386,4,217,46.92137635103578,2017-08-28,0
2813,63.0,Male,North,Secondary,,267836.05480826553,82149.32548599619,Business,429.93634180101276,4,137,29.04209892191425,2011-12-25,0
2814,55.0,Male,West,Graduate,Salaried,49301.31295439022,10084.413530025062,Education,651.0091926568017,3,16,2.3938152061000273,2018-09-22,0
2815,24.0,Male,South,Primary,Self-Employed,152626.89059659006,51284.56827989318,Home,652.1718671824486,4,59,49.805693266649826,2019-12-02,0
2816,39.0,Male,North,Secondary,Salaried,502951.87807771465,252833.8948748244,Business,570.00953907751,0,289,26.505113160600768,2014-11-04,0
2817,21.0,Female,South,Graduate,Salaried,147218.3389778053,69492.38760259796,Car,774.5746694804327,1,246,15.716943838055661,2016-10-07,0
2818,29.0,Male,East,Post-Graduate,Salaried,201254.81309321983,113649.78621280499,Home,708.7075591884515,3,7,34.21311791273756,2022-09-25,0
2819,60.0,Male,East,Graduate,Unemployed,108178.74811997093,49236.084557536815,Education,665.4874043665556,2,240,33.77486004392192,2015-10-14,0
2820,29.0,Male,East,Post-Graduate,,319356.9786520831,156688.4120281872,Home,713.3544417864383,11,70,29.03378605643237,2012-04-07,0
2821,47.0,,East,Post-Graduate,Salaried,504556.21530693164,291864.36734359054,Other,749.4458502768965,0,235,23.048345028762057,2022-04-24,0
2822,,Male,West,Secondary,Salaried,,,Car,796.0817110434992,3,86,10.960897481470509,2012-08-03,0
2823,,Male,South,Graduate,Salaried,194034.5274163246,43602.23773338665,Other,850.0,12,34,63.626018136559736,2012-12-06,0
2824,44.0,Male,South,Graduate,Self-Employed,263877.3364136608,87504.73247353143,Home,786.6731672769697,11,177,46.247447746747575,2018-01-06,0
2825,61.0,Female,South,Primary,Salaried,334157.4657000284,161657.7718699435,Business,667.0901166089145,3,84,35.238906641287784,2015-01-22,0
2826,34.0,Male,South,Secondary,Salaried,,,Home,686.9033535791513,2,57,60.72599262963995,2023-01-11,0
2827,53.0,Male,East,Secondary,Salaried,176719.62463321953,58742.0962220132,Car,668.6295678435581,1,126,53.69486924540367,2022-01-19,0
2828,,Male,West,Secondary,Salaried,151866.46752857216,42412.11356943978,Home,850.0,1,1,62.34723799869077,2020-10-14,0
2829,,Male,South,Graduate,Salaried,473422.083082017,129374.60922963821,Other,850.0,2,238,26.938742634980184,2018-09-11,0
2830,28.0,Male,East,Primary,Salaried,40804.832246340455,12897.594686997916,Business,542.1978660275718,4,63,12.38950607925548,2021-12-01,0
2831,27.0,Male,East,Secondary,Salaried,92030.2786439206,31400.823367284233,Car,610.6325744320369,0,157,34.62269306102635,2023-08-28,0
2832,53.0,Female,West,Primary,Salaried,353548.7391986816,196498.613967566,Education,420.20590264544273,1,103,15.706750596107222,2014-07-21,0
2833,43.0,Female,North,Post-Graduate,Salaried,166262.16032407107,73575.93530910408,Business,574.6905649749913,3,88,33.64980296504845,2015-07-11,0
2834,44.0,,West,Secondary,Unemployed,131250.51132364324,63816.260046009804,Home,746.8247249433025,2,256,39.598372700834446,2017-08-24,0
2835,69.0,Male,North,Primary,Salaried,447524.68819426105,173447.01675717524,Business,,1,180,49.81020188085373,2012-11-09,0
2836,33.0,Female,East,Primary,Unemployed,143953.38999529014,74497.21844909998,Home,674.5680738553907,1,133,35.92767862526715,2019-04-29,0
2837,45.0,Male,South,Secondary,Self-Employed,155413.67315501097,61737.14185245915,Other,523.0209714363004,4,229,12.563094962264303,2017-06-16,0
2838,22.0,Male,North,Primary,Self-Employed,117108.27442573236,33919.521707857515,Business,596.1760324359016,2,229,26.18059740619019,2022-08-30,0
2839,56.0,Male,North,Graduate,Salaried,1212578.316242126,409786.17875862145,Other,644.8904439445305,1,222,34.42471007715788,2014-12-25,0
2840,39.0,Male,North,Primary,Salaried,299587.3295631656,86894.89511581422,Home,609.1537378047153,0,207,66.57883513631249,2013-09-23,0
2841,57.0,Female,North,Primary,Self-Employed,157114.62797203788,35801.12891117154,Business,415.82808186584896,2,79,36.67900908765097,2014-02-07,0
2842,67.0,Female,South,Graduate,Salaried,487315.52006034204,168425.30667232597,Education,657.7748668792785,1,103,14.36619658613456,2012-03-13,0
2843,41.0,Male,South,Secondary,Self-Employed,245715.2438790254,69230.41424656379,Business,632.639599269835,2,86,13.780121640607721,2019-06-21,0
2844,62.0,Male,West,Secondary,Salaried,139108.41992502954,76638.2711257589,Business,658.1160207520273,1,288,30.228884109187977,2014-02-23,0
2845,56.0,Male,East,Secondary,Salaried,175487.55486569653,101270.2067323021,Home,726.1941372472164,0,132,24.96966501963635,2019-12-03,0
2846,61.0,Male,North,Graduate,Salaried,294898.58868979145,83591.7405088959,Car,662.2826543439163,2,172,15.592551285287618,2011-11-21,0
2847,61.0,Female,East,Post-Graduate,Salaried,91845.36583328545,30130.308972118677,Other,506.5181394557763,0,271,12.980877435517893,2012-08-14,0
2848,40.0,Female,East,Graduate,Salaried,322532.0810683411,94092.4054711375,Other,455.3139532680401,1,226,3.576732845738611,2015-03-15,0
2849,46.0,Male,North,Primary,Self-Employed,69023.11067482951,37281.339699349905,Car,620.1951389057915,3,46,3.9311899221240716,2015-05-18,0
2850,64.0,Female,East,Secondary,,69123.89471295227,18294.155136589474,Business,795.3853851471367,3,237,32.89915376058303,2018-04-21,0
2851,61.0,Male,East,Secondary,Self-Employed,7983478.82130531,1762039.806170869,Other,673.2937145337503,2,65,6.552096732583598,2011-08-20,0
2852,24.0,Male,North,Secondary,Salaried,179300.90386609486,73807.43652485414,Other,598.3787533608894,5,144,13.245453947986787,2017-10-14,1
2853,31.0,Female,North,Graduate,Salaried,179507.11885702008,99219.13281185257,Other,485.62495927643135,0,136,6.034513558385708,2021-12-24,0
2854,31.0,Male,East,Secondary,Salaried,226944.28818826654,109028.61080729935,Business,686.48949721386,2,44,7.045480296215327,2018-07-19,0
2855,35.0,Male,West,Secondary,Self-Employed,,,Education,366.6661043261079,2,274,18.78231925046068,2019-11-08,0
2856,58.0,Male,South,Graduate,Salaried,80082.21170160707,42332.23475802657,Education,684.1956087021342,2,121,34.10957058409476,2014-01-26,0
2857,48.0,Female,East,Secondary,Salaried,272003.15088467475,89573.63856804653,Business,691.8724603014607,1,153,25.099675795793857,2011-02-20,0
2858,22.0,Other,North,Graduate,Unemployed,32940.764211242444,8727.650569411979,Other,637.1866434776566,2,281,48.177708925513954,2011-07-08,0
2859,36.0,Female,North,Primary,Salaried,65753.54411122632,21525.061783621022,Car,550.7992483624275,1,208,26.740625054152982,2023-04-17,0
2860,66.0,Male,West,Graduate,Salaried,156551.09777414304,54197.56792599998,Other,742.5766160424837,3,27,64.54585048388348,2021-02-19,0
2861,,Female,West,Primary,Unemployed,138209.34175337903,31555.46192658065,Business,569.6913063497525,2,201,10.448951433537749,2019-11-09,0
2862,45.0,Female,North,Secondary,Salaried,161196.64621046066,64121.16990294081,Education,485.68242744449606,3,169,65.70888639162233,2010-08-20,0
2863,26.0,Male,West,Graduate,Salaried,396158.1420922112,134611.12926511234,Car,626.1758406158484,0,203,8.648477921042668,2019-06-01,0
2864,61.0,,East,Graduate,Salaried,320190.5933153584,85133.55071198838,Education,375.95541093946423,3,118,49.30831657019553,2021-01-16,0
2865,33.0,Male,South,Secondary,Self-Employed,252743.42456972005,132593.6755860511,Education,599.5044970712388,3,213,15.20852016925913,2014-05-10,0
2866,69.0,Female,South,Primary,Unemployed,119557.4202727084,23913.987815378674,Business,579.7102365634815,0,169,45.55923968527974,2023-01-04,0
2867,41.0,Female,North,Secondary,Salaried,83352.60873058024,41145.53404907137,Education,487.0077069447194,1,23,25.82958865700158,2010-01-28,0
2868,65.0,Other,East,Secondary,Salaried,221924.85939059025,118092.47113178558,Other,583.8073766819041,5,102,33.31830973891606,2012-12-06,1
2869,48.0,Male,South,Graduate,Unemployed,360680.5015230145,180396.71214241054,Education,586.5073539461919,1,75,21.214629184500172,2021-04-28,0
2870,31.0,Male,West,Graduate,Self-Employed,480932.7136827043,99000.19086664873,Car,573.6284604665028,11,49,30.618850358680184,2017-01-12,1
2871,46.0,Male,East,Graduate,Salaried,193859.7472732657,110311.5420738436,Business,784.2124623324556,1,265,6.603781135000377,2012-09-10,0
2872,64.0,Male,South,Post-Graduate,Self-Employed,,,Business,496.60496355087366,2,136,33.076109991076855,2015-12-24,0
2873,32.0,Female,East,Secondary,Salaried,344402.5549878264,115994.47039809178,Other,454.59877154826,2,61,31.90277806613253,2014-07-19,0
2874,,Female,East,Post-Graduate,Unemployed,199000.3335313299,93030.09683875293,Car,482.72946160793595,5,122,52.33967424475864,2020-01-27,1
2875,64.0,Male,North,Primary,Self-Employed,193219.8387591013,109316.78405277985,Education,686.6829223650311,1,158,49.27696181897889,2015-04-18,0
2876,63.0,Female,North,Graduate,Unemployed,106721.42639027852,58002.42336232746,Other,,2,113,36.72315566023827,2021-04-23,0
2877,51.0,,North,Graduate,Self-Employed,208230.5653869509,100136.82361310865,Other,752.5458900656756,1,188,35.16627673302871,2021-05-13,0
2878,22.0,Female,South,Secondary,Salaried,136718.74618302257,36749.39610268212,Education,525.2975836876774,5,125,21.81797992713807,2021-04-07,1
2879,28.0,Female,North,Secondary,Salaried,153036.68552952816,41066.396739658005,Car,766.8509956518822,6,9,38.2781432380956,2017-03-28,0
2880,,,West,Post-Graduate,Salaried,53494.68132970118,26339.51968037928,Car,559.687449593323,2,298,13.40823030958947,2017-10-14,0
2881,,Male,East,Primary,Salaried,89324.29865785327,29211.817734163156,Home,650.0042407567263,2,174,51.66050781873385,2020-06-29,0
2882,26.0,Female,West,Primary,Salaried,40412.67716626956,12741.763361178564,Other,429.847195535785,3,118,24.941413478893004,2015-05-10,0
2883,27.0,Female,South,Primary,Salaried,395552.91833415383,164948.87706831313,Home,598.393187502112,2,167,27.506169281168606,2010-01-29,0
2884,64.0,Male,East,Primary,Salaried,147357.06055942047,284406.4484597061,Education,560.6734789671899,1,199,12.725673128605482,2022-03-07,0
2885,31.0,Male,West,Secondary,Unemployed,34774.54879531089,7318.172218641704,Home,779.7147568567134,2,136,6.1910127683479015,2013-01-18,0
2886,30.0,Male,West,Secondary,Unemployed,57704.84498352497,12690.970066074999,Education,628.5208150579533,0,105,20.859558744526595,2011-03-07,0
2887,,Male,East,Primary,Self-Employed,60709.25966454869,22959.587108166863,Car,561.2320503039361,3,182,32.206124883801756,2023-07-26,0
2888,32.0,Female,East,Primary,Salaried,344448.1364274862,465924.3622894044,Business,736.7995497614761,0,89,30.318669229217022,2023-05-20,0
2889,58.0,Male,East,Secondary,Self-Employed,80702.39349783216,45868.53059338575,Education,550.3138519665779,3,196,27.283387844037843,2015-10-23,0
2890,31.0,Female,North,Secondary,Salaried,119239.54910079377,24493.588154105437,Other,574.0923186673749,1,289,29.213773427113132,2021-10-04,0
2891,27.0,Male,South,Primary,Salaried,,,Car,850.0,2,165,14.014662826859958,2017-07-17,0
2892,64.0,Male,South,Secondary,Self-Employed,70341.39259916247,36073.92419112051,Car,491.70407869649637,4,68,35.06433843038899,2022-02-08,0
2893,30.0,Male,North,Post-Graduate,Self-Employed,107784.92828698547,34362.85449986681,Car,536.3586394616253,0,63,26.696311514333647,2011-07-25,0
2894,55.0,Female,North,Post-Graduate,Salaried,133472.87410772548,79193.4960185395,Business,850.0,3,248,3.706727740592951,2013-05-26,0
2895,,Male,South,Graduate,Unemployed,104821.51956636776,58503.8687823702,Education,700.1486446803083,0,75,39.086163165637785,2010-09-10,0
2896,63.0,Female,West,Primary,Self-Employed,54148.697829192686,20501.797897760112,Business,850.0,1,179,18.52300835253934,2022-12-28,0
2897,,Male,South,Graduate,Self-Employed,106077.48856893202,305226.02068405814,Home,700.6874359024263,6,222,21.036980898800003,2014-11-23,0
2898,62.0,Male,East,Graduate,Salaried,97917.39831153277,40496.8763767013,Business,762.1079054862741,2,287,19.361645936784914,2023-05-28,0
2899,59.0,Female,East,Graduate,Salaried,430526.33697861945,124669.16913524084,Car,670.8522243900866,1,266,12.69053730423514,2016-05-27,0
2900,67.0,Female,North,Secondary,,91155.4927717644,49829.27683561819,Education,478.8777987516305,1,151,34.22281426547456,2019-02-11,0
2901,42.0,Male,West,Secondary,Salaried,441673.61754076264,195845.7968335691,Business,665.3947853755835,5,158,37.84996426635569,2011-05-02,0
2902,26.0,Female,North,Graduate,Self-Employed,386432.74105991324,142838.73154424495,Business,742.5521234026406,1,161,15.328462741720905,2017-08-11,0
2903,,Male,West,Secondary,Unemployed,46423.26761412471,20413.570394624952,Business,546.8104495908085,2,261,37.49142133425365,2011-07-31,0
2904,50.0,Female,North,Primary,Salaried,246643.35011008015,85732.6805176795,Business,483.0787533447033,4,188,28.669263937851536,2014-07-26,0
2905,62.0,Female,North,Graduate,,89201.56836079255,33630.0505089462,Education,574.5544216942559,11,264,9.03925573319373,2014-01-03,1
2906,34.0,Male,West,Graduate,Salaried,127093.37810493256,32790.05408089419,Home,717.5641892316163,4,172,36.129847289732005,2019-09-22,0
2907,,Male,North,Graduate,Salaried,63038.65405990558,27544.999833540194,Business,569.2107902023779,7,226,28.147110783795025,2020-05-13,1
2908,69.0,Male,North,Secondary,Salaried,159451.34849649723,46348.33260962934,Home,,4,49,3.640010085107779,2015-10-02,0
2909,62.0,Female,South,Secondary,Salaried,124759.1878145192,65806.2823609201,Other,720.9648225609731,1,256,54.08903978336337,2011-12-30,0
2910,68.0,Female,West,Secondary,Salaried,132091.47042046438,58262.34951619745,Car,850.0,4,38,24.085377207223857,2011-07-27,0
2911,67.0,Female,South,Primary,Salaried,158235.2566122036,67748.4651077553,Business,607.0951083954504,3,287,3.263852031866933,2014-04-28,0
2912,29.0,Male,South,Secondary,,190152.52505871732,62296.65811931327,Education,663.404673466255,2,207,67.58863353605543,2012-07-23,0
2913,,Female,South,Secondary,Salaried,82251.69329941367,37130.26357300812,Education,665.4349135821615,5,48,20.078556468948683,2022-05-29,0
2914,43.0,Other,South,Post-Graduate,Salaried,305601.61712959775,178735.56916203565,Business,403.4342668513526,1,254,58.255885416213516,2017-05-08,0
2915,39.0,Male,North,Graduate,,72000.86023105228,21921.59366961484,Education,656.0752998945878,1,129,45.059813732207765,2012-07-26,0
2916,40.0,Male,East,Post-Graduate,Salaried,113089.67433958547,26225.73724143566,Education,603.3928511667588,1,258,28.931215994596005,2020-12-26,0
2917,35.0,Female,North,Secondary,Unemployed,319495.2616851162,165095.29194379708,Education,,2,295,6.466626734510705,2017-04-28,0
2918,,Female,East,Secondary,Salaried,547307.9183689131,294107.49599414517,Car,716.9026951072965,4,12,26.970074287785827,2011-12-27,0
2919,,Female,South,Post-Graduate,Unemployed,194916.42284726864,107693.10256771666,Education,850.0,4,251,27.151594986343436,2010-09-18,0
2920,62.0,Male,North,Graduate,Self-Employed,113393.52052386582,64635.503156024366,Business,685.5342375160802,3,117,27.518639741662927,2014-06-06,0
2921,26.0,,North,Post-Graduate,Self-Employed,50609.57727461469,16498.20713762661,Education,476.7889289214784,2,204,20.61374383921672,2017-12-22,0
2922,,Male,South,Primary,Salaried,359612.4024943426,73382.89308740785,Car,742.6316509658487,3,209,9.109470569636382,2012-01-01,0
2923,46.0,Male,North,Post-Graduate,Salaried,689217.8779287713,302211.79718647385,Car,760.0387457554735,2,106,45.888753140798755,2012-05-13,0
2924,57.0,Female,West,Primary,,869259.2451507435,223251.07284653414,Education,637.0907426863971,11,88,21.749381578825652,2015-03-07,0
2925,61.0,,West,Secondary,Salaried,195039.68737057064,43257.01478003715,Car,550.5834050185242,1,83,37.13932406183009,2020-02-11,0
2926,57.0,Male,South,Graduate,Salaried,151734.9440902594,90130.38883351433,Education,559.6822595706172,0,158,30.737752009013164,2019-12-01,0
2927,53.0,Male,North,Secondary,Salaried,859834.5204261001,514617.40436715394,Other,559.5800155925361,2,154,28.576016424068108,2012-12-01,0
2928,48.0,Male,North,Primary,Self-Employed,76832.40797087814,44849.52878630079,Education,660.846825329145,1,148,8.440768815553374,2015-12-22,0
2929,59.0,Male,West,Primary,Self-Employed,429466.8612725309,252586.91177779913,Education,496.64126841013507,1,12,53.5716517288271,2021-10-08,0
2930,27.0,Male,West,Secondary,Salaried,40295.78750007209,8167.029792331707,Car,564.608466869264,1,267,80.44916687860821,2017-08-05,1
2931,61.0,,South,Primary,Unemployed,208669.4065422205,57935.94064684381,Education,487.7044643323629,1,299,57.41509385056742,2011-10-28,0
2932,35.0,Female,South,Graduate,Salaried,101228.09285366235,38431.259018671146,Other,412.9125013125216,2,224,29.841050570464674,2014-12-05,0
2933,68.0,Male,North,Secondary,Salaried,91605.19358324129,182625.73449575435,Business,643.9937018627953,1,272,38.443471345006394,2017-10-18,0
2934,34.0,Male,East,Secondary,Self-Employed,134905.03559026084,32989.01054174783,Business,573.5427691999431,1,107,30.039892306497485,2015-08-03,0
2935,18.0,Female,South,Secondary,Salaried,199615.55099572657,95320.25049007495,Business,750.8378553851107,2,27,14.274626951147958,2021-07-04,0
2936,,Male,South,Graduate,Salaried,131273.09837958976,50481.29151126439,Other,588.3867138595617,2,194,24.754041598427584,2015-12-02,0
2937,25.0,Female,East,Graduate,Salaried,130154.14930928363,46711.22971688631,Other,850.0,1,238,52.06738982575951,2013-12-19,0
2938,36.0,,South,Primary,Salaried,283898.76927590533,140376.28828116728,Business,635.7431762218571,4,206,60.63570033990066,2013-07-01,0
2939,29.0,Male,East,Graduate,Salaried,107386.88087440563,35165.31606063353,Car,714.9664676275953,3,148,38.23103399643071,2021-02-13,0
2940,30.0,Male,North,Secondary,Self-Employed,80789.47198630734,17028.520415328745,Education,582.9566195185009,0,46,48.383106533862765,2021-07-23,0
2941,31.0,Male,South,Secondary,Self-Employed,129333.269213493,61265.70042318827,Other,671.4872317025606,1,44,35.1590367442078,2011-08-04,0
2942,26.0,Male,North,Graduate,Salaried,80827.90024268719,45906.38035702252,Business,711.1178985405053,1,274,18.299305881372057,2019-06-16,0
2943,58.0,Male,East,Secondary,Salaried,,,Other,554.1726278556915,1,17,26.4414874728589,2022-04-07,0
2944,36.0,Female,South,Post-Graduate,Salaried,88659.09096209696,31419.67027318201,Education,563.1139257244821,4,96,16.700378378497366,2013-05-13,0
2945,35.0,Male,West,Primary,Salaried,131200.18257888415,28591.9855931258,Education,845.9138303283058,0,241,71.17272786147437,2021-06-08,0
2946,60.0,Female,North,Graduate,Self-Employed,176562.15588734037,101528.8335773248,Car,628.2642505546202,1,139,5.231582415168975,2016-04-04,0
2947,62.0,Female,North,Primary,Salaried,,,Home,586.2960417591325,2,255,39.27666586759047,2011-02-26,0
